Entry	Reviewed	Entry Name	Gene Names	Annotation
Q9H2A9	reviewed	CHST8_HUMAN	CHST8	5.0
Q9H2B2	reviewed	SYT4_HUMAN	SYT4 KIAA1342	5.0
Q9H2B4	reviewed	S26A1_HUMAN	SLC26A1 SAT1	5.0
Q9H2C0	reviewed	GAN_HUMAN	GAN GAN1 KLHL16	5.0
Q9H2C1	reviewed	LHX5_HUMAN	LHX5	5.0
Q9H2C2	reviewed	ARV1_HUMAN	ARV1 HT035	5.0
Q9H2D1	reviewed	MFTC_HUMAN	SLC25A32 MFT MFTC	5.0
Q9H2D6	reviewed	TARA_HUMAN	TRIOBP KIAA1662 TARA HRIHFB2122	5.0
Q9H2E6	reviewed	SEM6A_HUMAN	SEMA6A KIAA1368 SEMAQ	5.0
Q9H2F3	reviewed	3BHS7_HUMAN	HSD3B7	5.0
Q9H2F5	reviewed	EPC1_HUMAN	EPC1	5.0
Q9H2F9	reviewed	CCD68_HUMAN	CCDC68	5.0
Q9H2G2	reviewed	SLK_HUMAN	SLK KIAA0204 STK2	5.0
Q9H2G4	reviewed	TSYL2_HUMAN	TSPYL2 CDA1 DENTT TSPX HRIHFB2216	5.0
Q9H2G9	reviewed	GO45_HUMAN	BLZF1 JEM1	5.0
Q9H2H0	reviewed	CXXC4_HUMAN	CXXC4 IDAX	5.0
Q9H2H8	reviewed	PPIL3_HUMAN	PPIL3	5.0
Q9H2H9	reviewed	S38A1_HUMAN	SLC38A1 ATA1 NAT2 SAT1 SNAT1	5.0
Q9H2J4	reviewed	PDCL3_HUMAN	PDCL3 PhLP2A VIAF1	5.0
Q9H2J7	reviewed	S6A15_HUMAN	SLC6A15 B0AT2 NTT73 SBAT1	5.0
Q9H2K0	reviewed	IF3M_HUMAN	MTIF3 DC38	5.0
Q9H2K2	reviewed	TNKS2_HUMAN	TNKS2 PARP5B TANK2 TNKL	5.0
Q9H2K8	reviewed	TAOK3_HUMAN	TAOK3 DPK JIK KDS MAP3K18	5.0
Q9H2L4	reviewed	TMM60_HUMAN	TMEM60 C7orf35 DC32	5.0
Q9H2L5	reviewed	RASF4_HUMAN	RASSF4 AD037	5.0
Q9H2M3	reviewed	BHMT2_HUMAN	BHMT2	5.0
Q9H2M9	reviewed	RBGPR_HUMAN	RAB3GAP2 KIAA0839	5.0
Q9H2P0	reviewed	ADNP_HUMAN	ADNP ADNP1 KIAA0784	5.0
Q9H2R5	reviewed	KLK15_HUMAN	KLK15	5.0
Q9H2S1	reviewed	KCNN2_HUMAN	KCNN2	5.0
Q9H2S5	reviewed	RNF39_HUMAN	RNF39 HZFW	5.0
Q9H2S6	reviewed	TNMD_HUMAN	TNMD CHM1L UNQ771/PRO1565	5.0
Q9H2S9	reviewed	IKZF4_HUMAN	IKZF4 KIAA1782 ZNFN1A4	5.0
Q9H2U1	reviewed	DHX36_HUMAN	DHX36 DDX36 KIAA1488 MLEL1 RHAU	5.0
Q9H2U2	reviewed	IPYR2_HUMAN	PPA2 HSPC124	5.0
Q9H2U9	reviewed	ADAM7_HUMAN	ADAM7 GP83	5.0
Q9H2V7	reviewed	SPNS1_HUMAN	SPNS1 SPIN1 PP20300	5.0
Q9H2W1	reviewed	M4A6A_HUMAN	MS4A6A 4SPAN3 CD20L3 MS4A6 CDA01 MSTP090	5.0
Q9H2W2	reviewed	MIXL1_HUMAN	MIXL1 MIXL	5.0
Q9H2X0	reviewed	CHRD_HUMAN	CHRD UNQ217/PRO243	5.0
Q9H2X3	reviewed	CLC4M_HUMAN	CLEC4M CD209L CD209L1 CD299	5.0
Q9H2X6	reviewed	HIPK2_HUMAN	HIPK2	5.0
Q9H2X9	reviewed	S12A5_HUMAN	SLC12A5 KCC2 KIAA1176	5.0
Q9H2Y7	reviewed	ZN106_HUMAN	ZNF106 SH3BP3 ZFP106 ZNF474	5.0
Q9H300	reviewed	PARL_HUMAN	PARL PSARL PRO2207	5.0
Q9H305	reviewed	CDIP1_HUMAN	CDIP1 C16orf5 CDIP LITAFL	5.0
Q9H306	reviewed	MMP27_HUMAN	MMP27 UNQ2503/PRO5992	5.0
Q9H307	reviewed	PININ_HUMAN	PNN DRS MEMA	5.0
Q9H310	reviewed	RHBG_HUMAN	RHBG	5.0
Q9H313	reviewed	TTYH1_HUMAN	TTYH1	5.0
Q9H324	reviewed	ATS10_HUMAN	ADAMTS10	5.0
Q9H329	reviewed	E41LB_HUMAN	EPB41L4B EHM2 LULU2	5.0
Q9H334	reviewed	FOXP1_HUMAN	FOXP1 HSPC215	5.0
Q9H361	reviewed	PABP3_HUMAN	PABPC3 PABP3 PABPL3	5.0
Q9H3D4	reviewed	P63_HUMAN	TP63 KET P63 P73H P73L TP73L	5.0
Q9H3F6	reviewed	BACD3_HUMAN	KCTD10 ULR061 MSTP028	5.0
Q9H3H1	reviewed	MOD5_HUMAN	TRIT1 IPT MOD5	5.0
Q9H3H3	reviewed	CK068_HUMAN	C11orf68 BLES03	5.0
Q9H3H5	reviewed	GPT_HUMAN	DPAGT1 DPAGT2	5.0
Q9H3J6	reviewed	MTRFR_HUMAN	MTRFR C12orf65 My030	5.0
Q9H3K2	reviewed	GHITM_HUMAN	GHITM DERP2 MICS1 TMBIM5 My021 UNQ244/PRO281	5.0
Q9H3K6	reviewed	BOLA2_HUMAN	BOLA2 BOLA2A My016; BOLA2B	5.0
Q9H3L0	reviewed	MMAD_HUMAN	MMADHC C2orf25 CL25022 HSPC161 My011	5.0
Q9H3M0	reviewed	KCNF1_HUMAN	KCNF1	5.0
Q9H3M7	reviewed	TXNIP_HUMAN	TXNIP VDUP1	5.0
Q9H3N1	reviewed	TMX1_HUMAN	TMX1 TMX TXNDC TXNDC1 PSEC0085 UNQ235/PRO268	5.0
Q9H3N8	reviewed	HRH4_HUMAN	HRH4 GPCR105	5.0
Q9H3P2	reviewed	NELFA_HUMAN	NELFA WHSC2 P/OKcl.15	5.0
Q9H3P7	reviewed	GCP60_HUMAN	ACBD3 GCP60 GOCAP1 GOLPH1	5.0
Q9H3Q1	reviewed	BORG4_HUMAN	CDC42EP4 BORG4 CEP4	5.0
Q9H3Q3	reviewed	G3ST2_HUMAN	GAL3ST2 GP3ST	5.0
Q9H3R0	reviewed	KDM4C_HUMAN	KDM4C GASC1 JHDM3C JMJD2C KIAA0780	5.0
Q9H3R1	reviewed	NDST4_HUMAN	NDST4 HSST4	5.0
Q9H3R2	reviewed	MUC13_HUMAN	MUC13 DRCC1 RECC UNQ6194/PRO20221	5.0
Q9H3R5	reviewed	CENPH_HUMAN	CENPH ICEN35	5.0
Q9H3S1	reviewed	SEM4A_HUMAN	SEMA4A SEMAB SEMB UNQ783/PRO1317	5.0
Q9H3S3	reviewed	TMPS5_HUMAN	TMPRSS5	5.0
Q9H3S4	reviewed	TPK1_HUMAN	TPK1	5.0
Q9H3S7	reviewed	PTN23_HUMAN	PTPN23 KIAA1471	5.0
Q9H3T2	reviewed	SEM6C_HUMAN	SEMA6C KIAA1869 SEMAY	5.0
Q9H3T3	reviewed	SEM6B_HUMAN	SEMA6B SEMAN SEMAZ UNQ1907/PRO4353	5.0
Q9H3U1	reviewed	UN45A_HUMAN	UNC45A SMAP1	5.0
Q9H3U5	reviewed	MFSD1_HUMAN	MFSD1 SMAP4 UG0581B09	5.0
Q9H3U7	reviewed	SMOC2_HUMAN	SMOC2 SMAP2 MSTP117	5.0
Q9H3Y6	reviewed	SRMS_HUMAN	SRMS C20orf148	5.0
Q9H3Z4	reviewed	DNJC5_HUMAN	DNAJC5 CLN4	5.0
Q9H400	reviewed	LIME1_HUMAN	LIME1 LIME LP8067	5.0
Q9H410	reviewed	DSN1_HUMAN	DSN1 C20orf172 MIS13	5.0
Q9H422	reviewed	HIPK3_HUMAN	HIPK3 DYRK6 FIST3 PKY	5.0
Q9H427	reviewed	KCNKF_HUMAN	KCNK15 TASK5	5.0
Q9H444	reviewed	CHM4B_HUMAN	CHMP4B C20orf178 SHAX1	5.0
Q9H461	reviewed	FZD8_HUMAN	FZD8	5.0
Q9H467	reviewed	CUED2_HUMAN	CUEDC2 C10orf66 HOYS6	5.0
Q9H469	reviewed	FXL15_HUMAN	FBXL15 FBXO37	5.0
Q9H477	reviewed	RBSK_HUMAN	RBKS RBSK	5.0
Q9H479	reviewed	FN3K_HUMAN	FN3K	5.0
Q9H488	reviewed	OFUT1_HUMAN	POFUT1 FUT12 KIAA0180	5.0
Q9H490	reviewed	PIGU_HUMAN	PIGU CDC91L1 PSEC0205 UNQ3055/PRO9875	5.0
Q9H492	reviewed	MLP3A_HUMAN	MAP1LC3A	5.0
Q9H497	reviewed	TOR3A_HUMAN	TOR3A ADIR	5.0
Q9H4A3	reviewed	WNK1_HUMAN	WNK1 HSN2 KDP KIAA0344 PRKWNK1	5.0
Q9H4A5	reviewed	GLP3L_HUMAN	GOLPH3L GPP34R	5.0
Q9H4A6	reviewed	GOLP3_HUMAN	GOLPH3 GPP34	5.0
Q9H4A9	reviewed	DPEP2_HUMAN	DPEP2 UNQ284/PRO323	5.0
Q9H4B0	reviewed	OSGL1_HUMAN	OSGEPL1 GCP1	5.0
Q9H4B4	reviewed	PLK3_HUMAN	PLK3 CNK FNK PRK	5.0
Q9H4B6	reviewed	SAV1_HUMAN	SAV1 WW45	5.0
Q9H4B7	reviewed	TBB1_HUMAN	TUBB1	5.0
Q9H4D0	reviewed	CSTN2_HUMAN	CLSTN2 CS2	5.0
Q9H4D5	reviewed	NXF3_HUMAN	NXF3 TAPL3	5.0
Q9H4E5	reviewed	RHOJ_HUMAN	RHOJ ARHJ RASL7B RHOI TCL	5.0
Q9H4E7	reviewed	DEFI6_HUMAN	DEF6 IBP	5.0
Q9H4F1	reviewed	SIA7D_HUMAN	ST6GALNAC4 SIAT3C SIAT7D	5.0
Q9H4F8	reviewed	SMOC1_HUMAN	SMOC1	5.0
Q9H4G0	reviewed	E41L1_HUMAN	EPB41L1 KIAA0338	5.0
Q9H4G4	reviewed	GAPR1_HUMAN	GLIPR2 C9orf19 GAPR1	5.0
Q9H4H8	reviewed	FA83D_HUMAN	FAM83D C20orf129	5.0
Q9H4I2	reviewed	ZHX3_HUMAN	ZHX3 KIAA0395 TIX1	5.0
Q9H4I9	reviewed	EMRE_HUMAN	SMDT1 C22orf32 EMRE	5.0
Q9H4K7	reviewed	MTG2_HUMAN	MTG2 GTPBP5 OBGH1	5.0
Q9H4L4	reviewed	SENP3_HUMAN	SENP3 SSP3 SUSP3	5.0
Q9H4L5	reviewed	OSBL3_HUMAN	OSBPL3 KIAA0704 ORP3 OSBP3	5.0
Q9H4L7	reviewed	SMRCD_HUMAN	SMARCAD1 KIAA1122	5.0
Q9H4M3	reviewed	FBX44_HUMAN	FBXO44 FBG3 FBX30 FBX44 FBX6A FBXO6A	5.0
Q9H4M7	reviewed	PKHA4_HUMAN	PLEKHA4 PEPP1	5.0
Q9H4M9	reviewed	EHD1_HUMAN	EHD1 PAST PAST1 CDABP0131	5.0
Q9H4P4	reviewed	RNF41_HUMAN	RNF41 FLRF NRDP1 SBBI03	5.0
Q9H4Q4	reviewed	PRD12_HUMAN	PRDM12 PFM9	5.0
Q9H4S2	reviewed	GSX1_HUMAN	GSX1 GSH1	5.0
Q9H4T2	reviewed	ZSC16_HUMAN	ZSCAN16 ZNF392 ZNF435	5.0
Q9H4W6	reviewed	COE3_HUMAN	EBF3 COE3	5.0
Q9H4X1	reviewed	RGCC_HUMAN	RGCC C13orf15 RGC32	5.0
Q9H4Y5	reviewed	GSTO2_HUMAN	GSTO2	5.0
Q9H4Z2	reviewed	ZN335_HUMAN	ZNF335	5.0
Q9H4Z3	reviewed	CAPAM_HUMAN	PCIF1 C20orf67 CAPAM PPP1R121	5.0
Q9H503	reviewed	BAFL_HUMAN	BANF2 BAFL C20orf179	5.0
Q9H553	reviewed	ALG2_HUMAN	ALG2 UNQ666/PRO1298	5.0
Q9H582	reviewed	ZN644_HUMAN	ZNF644 KIAA1221 ZEP2	5.0
Q9H583	reviewed	HEAT1_HUMAN	HEATR1 BAP28 UTP10	5.0
Q9H596	reviewed	DUS21_HUMAN	DUSP21 LMWDSP21	5.0
Q9H598	reviewed	VIAAT_HUMAN	SLC32A1 VGAT VIAAT	5.0
Q9H5F2	reviewed	CK001_HUMAN	C11orf1	5.0
Q9H5H4	reviewed	ZN768_HUMAN	ZNF768	5.0
Q9H5I1	reviewed	SUV92_HUMAN	SUV39H2 KMT1B	5.0
Q9H5I5	reviewed	PIEZ2_HUMAN	PIEZO2 C18orf30 C18orf58 FAM38B	5.0
Q9H5J4	reviewed	ELOV6_HUMAN	ELOVL6 FACE LCE	5.0
Q9H5J8	reviewed	TAF1D_HUMAN	TAF1D JOSD3	5.0
Q9H5K3	reviewed	SG196_HUMAN	POMK SGK196	5.0
Q9H5N1	reviewed	RABE2_HUMAN	RABEP2 RABPT5B	5.0
Q9H5P4	reviewed	PDZD7_HUMAN	PDZD7 PDZK7	5.0
Q9H5Q4	reviewed	TFB2M_HUMAN	TFB2M NS5ATP5	5.0
Q9H5U6	reviewed	ZCHC4_HUMAN	ZCCHC4	5.0
Q9H5V7	reviewed	IKZF5_HUMAN	IKZF5 ZNFN1A5	5.0
Q9H5V8	reviewed	CDCP1_HUMAN	CDCP1 TRASK UNQ2486/PRO5773	5.0
Q9H5V9	reviewed	STEEP_HUMAN	STEEP1 CXorf56	5.0
Q9H5X1	reviewed	CIA2A_HUMAN	CIAO2A CIA2A FAM96A	5.0
Q9H5Y7	reviewed	SLIK6_HUMAN	SLITRK6	5.0
Q9H5Z1	reviewed	DHX35_HUMAN	DHX35 C20orf15 DDX35	5.0
Q9H5Z6	reviewed	F124B_HUMAN	FAM124B	5.0
Q9H611	reviewed	PIF1_HUMAN	PIF1 C15orf20	5.0
Q9H633	reviewed	RPP21_HUMAN	RPP21 C6orf135 CAT60	5.0
Q9H649	reviewed	NSUN3_HUMAN	NSUN3 MSTP077 UG0651E06	5.0
Q9H668	reviewed	STN1_HUMAN	STN1 OBFC1	5.0
Q9H672	reviewed	ASB7_HUMAN	ASB7	5.0
Q9H694	reviewed	BICC1_HUMAN	BICC1	5.0
Q9H6B4	reviewed	CLMP_HUMAN	CLMP ACAM ASAM UNQ318/PRO363	5.0
Q9H6B9	reviewed	EPHX3_HUMAN	EPHX3 ABHD9	5.0
Q9H6D3	reviewed	XKR8_HUMAN	XKR8 XRG8	5.0
Q9H6D7	reviewed	HAUS4_HUMAN	HAUS4 C14orf94	5.0
Q9H6E4	reviewed	CC134_HUMAN	CCDC134	5.0
Q9H6E5	reviewed	STPAP_HUMAN	TUT1 RBM21	5.0
Q9H6H4	reviewed	REEP4_HUMAN	REEP4 C8orf20 PP432	5.0
Q9H6I2	reviewed	SOX17_HUMAN	SOX17	5.0
Q9H6J7	reviewed	CSTP1_HUMAN	CSTPP1 C11orf49	5.0
Q9H6K1	reviewed	ILRUN_HUMAN	ILRUN C6orf106	5.0
Q9H6L2	reviewed	TM231_HUMAN	TMEM231 UNQ870/PRO1886	5.0
Q9H6L4	reviewed	ARMC7_HUMAN	ARMC7	5.0
Q9H6L5	reviewed	RETR1_HUMAN	RETREG1 FAM134B JK1	5.0
Q9H6P5	reviewed	TASP1_HUMAN	TASP1 C20orf13	5.0
Q9H6Q3	reviewed	SLAP2_HUMAN	SLA2 C20orf156 SLAP2	5.0
Q9H6Q4	reviewed	CIAO3_HUMAN	CIAO3 NARFL PRN	5.0
Q9H6R0	reviewed	DHX33_HUMAN	DHX33 DDX33	5.0
Q9H6R3	reviewed	ACSS3_HUMAN	ACSS3	5.0
Q9H6R4	reviewed	NOL6_HUMAN	NOL6	5.0
Q9H6R6	reviewed	ZDHC6_HUMAN	ZDHHC6 ZNF376	5.0
Q9H6R7	reviewed	WDCP_HUMAN	WDCP C2orf44 PP384	5.0
Q9H6S0	reviewed	YTDC2_HUMAN	YTHDC2	5.0
Q9H6S1	reviewed	AZI2_HUMAN	AZI2 NAP1 TBKBP2	5.0
Q9H6S3	reviewed	ES8L2_HUMAN	EPS8L2 EPS8R2 PP13181	5.0
Q9H6T0	reviewed	ESRP2_HUMAN	ESRP2 RBM35B PP7059	5.0
Q9H6T3	reviewed	RPAP3_HUMAN	RPAP3	5.0
Q9H6U6	reviewed	BCAS3_HUMAN	BCAS3	5.0
Q9H6U8	reviewed	ALG9_HUMAN	ALG9 DIBD1	5.0
Q9H6W3	reviewed	RIOX1_HUMAN	RIOX1 C14orf169 MAPJD NO66	5.0
Q9H6X2	reviewed	ANTR1_HUMAN	ANTXR1 ATR TEM8	5.0
Q9H6Y7	reviewed	RN167_HUMAN	RNF167 RING105 LP2254	5.0
Q9H6Z4	reviewed	RANB3_HUMAN	RANBP3	5.0
Q9H6Z9	reviewed	EGLN3_HUMAN	EGLN3	5.0
Q9H706	reviewed	GARE1_HUMAN	GAREM1 C18orf11 FAM59A GAREM	5.0
Q9H707	reviewed	ZN552_HUMAN	ZNF552	5.0
Q9H714	reviewed	PACER_HUMAN	RUBCNL C13orf18 KIAA0226L	5.0
Q9H741	reviewed	SPRNG_HUMAN	SPRING1 C12orf49 SPRING	5.0
Q9H772	reviewed	GREM2_HUMAN	GREM2 CKTSF1B2 DAND3 PRDC	5.0
Q9H773	reviewed	DCTP1_HUMAN	DCTPP1 XTP3TPA CDA03	5.0
Q9H777	reviewed	RNZ1_HUMAN	ELAC1 D29	5.0
Q9H788	reviewed	SH24A_HUMAN	SH2D4A PPP1R38 SH2A	5.0
Q9H790	reviewed	EXO5_HUMAN	EXO5 C1orf176 DEM1	5.0
Q9H792	reviewed	PEAK1_HUMAN	PEAK1 KIAA2002	5.0
Q9H799	reviewed	CPLN1_HUMAN	CPLANE1 C5orf42 JBTS17	5.0
Q9H7B2	reviewed	RPF2_HUMAN	RPF2 BXDC1	5.0
Q9H7B4	reviewed	SMYD3_HUMAN	SMYD3 ZMYND1 ZNFN3A1	5.0
Q9H7C4	reviewed	SYNCI_HUMAN	SYNC SYNC1	5.0
Q9H7D0	reviewed	DOCK5_HUMAN	DOCK5	5.0
Q9H7D7	reviewed	WDR26_HUMAN	WDR26 CDW2 MIP2 PRO0852	5.0
Q9H7E2	reviewed	TDRD3_HUMAN	TDRD3	5.0
Q9H7E9	reviewed	CH033_HUMAN	C8orf33	5.0
Q9H7F0	reviewed	AT133_HUMAN	ATP13A3 AFURS1	5.0
Q9H7H0	reviewed	MET17_HUMAN	METTL17 METT11D1	5.0
Q9H7L9	reviewed	SDS3_HUMAN	SUDS3 SAP45 SDS3	5.0
Q9H7M9	reviewed	VISTA_HUMAN	VSIR C10orf54 SISP1 VISTA PP2135 UNQ730/PRO1412	5.0
Q9H7N4	reviewed	SFR19_HUMAN	SCAF1 SFRS19 SRA1	5.0
Q9H7P6	reviewed	MB12B_HUMAN	MVB12B C9orf28 FAM125B	5.0
Q9H7P9	reviewed	PKHG2_HUMAN	PLEKHG2	5.0
Q9H7S9	reviewed	ZN703_HUMAN	ZNF703 ZEPPO1 ZPO1	5.0
Q9H7T9	reviewed	AUNIP_HUMAN	AUNIP C1orf135	5.0
Q9H7V2	reviewed	SYNG1_HUMAN	SYNDIG1 C20orf39 TMEM90B	5.0
Q9H7X0	reviewed	NAA60_HUMAN	NAA60 HAT4 NAT15 UNQ2771/PRO7155	5.0
Q9H7X3	reviewed	ZN696_HUMAN	ZNF696	5.0
Q9H7Z3	reviewed	NRDE2_HUMAN	NRDE2 C14orf102	5.0
Q9H7Z6	reviewed	KAT8_HUMAN	KAT8 MOF MYST1 PP7073	5.0
Q9H7Z7	reviewed	PGES2_HUMAN	PTGES2 C9orf15 PGES2	5.0
Q9H808	reviewed	TLE6_HUMAN	TLE6	5.0
Q9H813	reviewed	PACC1_HUMAN	PACC1 C1orf75 TMEM206	5.0
Q9H814	reviewed	PHAX_HUMAN	PHAX RNUXA	5.0
Q9H816	reviewed	DCR1B_HUMAN	DCLRE1B SNM1B	5.0
Q9H825	reviewed	METL8_HUMAN	METTL8	5.0
Q9H832	reviewed	UBE2Z_HUMAN	UBE2Z HOYS7	5.0
Q9H840	reviewed	GEMI7_HUMAN	GEMIN7	5.0
Q9H845	reviewed	ACAD9_HUMAN	ACAD9	5.0
Q9H867	reviewed	MT21D_HUMAN	VCPKMT C14orf138 METTL21D	5.0
Q9H869	reviewed	YYAP1_HUMAN	YY1AP1 HCCA2 YY1AP	5.0
Q9H871	reviewed	RMD5A_HUMAN	RMND5A	5.0
Q9H875	reviewed	PKRI1_HUMAN	PRKRIP1	5.0
Q9H892	reviewed	TTC12_HUMAN	TTC12	5.0
Q9H8E8	reviewed	CSR2B_HUMAN	KAT14 CSRP2BP	5.0
Q9H8H2	reviewed	DDX31_HUMAN	DDX31	5.0
Q9H8H3	reviewed	MET7A_HUMAN	METTL7A PRO0066 UNQ1902/PRO4348	5.0
Q9H8K7	reviewed	PAAT_HUMAN	PAAT C10orf88	5.0
Q9H8L6	reviewed	MMRN2_HUMAN	MMRN2 EMILIN3	5.0
Q9H8M2	reviewed	BRD9_HUMAN	BRD9 UNQ3040/PRO9856	5.0
Q9H8M5	reviewed	CNNM2_HUMAN	CNNM2 ACDP2	5.0
Q9H8M7	reviewed	MINY3_HUMAN	MINDY3 C10orf97 CARP DERP5 FAM188A MSTP126 My042	5.0
Q9H8M9	reviewed	EVA1A_HUMAN	EVA1A FAM176A TMEM166 SP24	5.0
Q9H8N7	reviewed	ZN395_HUMAN	ZNF395 HDBP2 PBF	5.0
Q9H8P0	reviewed	PORED_HUMAN	SRD5A3 SRD5A2L	5.0
Q9H8S9	reviewed	MOB1A_HUMAN	MOB1A C2orf6 MOB4B MOBK1B MOBKL1B	5.0
Q9H8T0	reviewed	AKTIP_HUMAN	AKTIP FTS	5.0
Q9H8V3	reviewed	ECT2_HUMAN	ECT2	5.0
Q9H8W4	reviewed	PKHF2_HUMAN	PLEKHF2 ZFYVE18	5.0
Q9H8W5	reviewed	TRI45_HUMAN	TRIM45 RNF99	5.0
Q9H8X2	reviewed	IPPK_HUMAN	IPPK C9orf12	5.0
Q9H8X9	reviewed	ZDH11_HUMAN	ZDHHC11 ZNF399	5.0
Q9H8Y5	reviewed	ANKZ1_HUMAN	ANKZF1 ZNF744	5.0
Q9H8Y8	reviewed	GORS2_HUMAN	GORASP2 GOLPH6	5.0
Q9H900	reviewed	ZWILC_HUMAN	ZWILCH	5.0
Q9H902	reviewed	REEP1_HUMAN	REEP1 C2orf23 SPG31	5.0
Q9H903	reviewed	MTD2L_HUMAN	MTHFD2L	5.0
Q9H910	reviewed	JUPI2_HUMAN	JPT2 C16orf34 HN1L L11	5.0
Q9H936	reviewed	GHC1_HUMAN	SLC25A22 GC1	5.0
Q9H944	reviewed	MED20_HUMAN	MED20 TRFP	5.0
Q9H974	reviewed	QTRT2_HUMAN	QTRT2 QTRTD1	5.0
Q9H977	reviewed	WDR54_HUMAN	WDR54	5.0
Q9H981	reviewed	ARP8_HUMAN	ACTR8 ARP8 INO80N	5.0
Q9H987	reviewed	SYP2L_HUMAN	SYNPO2L	5.0
Q9H992	reviewed	MARH7_HUMAN	MARCHF7 AXOT MARCH7 RNF177	5.0
Q9H993	reviewed	ARMT1_HUMAN	ARMT1 C6orf211	5.0
Q9H999	reviewed	PANK3_HUMAN	PANK3	5.0
Q9H9A5	reviewed	CNO10_HUMAN	CNOT10	5.0
Q9H9A7	reviewed	RMI1_HUMAN	RMI1 C9orf76	5.0
Q9H9B1	reviewed	EHMT1_HUMAN	EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D	5.0
Q9H9B4	reviewed	SFXN1_HUMAN	SFXN1	5.0
Q9H9C1	reviewed	SPE39_HUMAN	VIPAS39 C14orf133 SPE39 VIPAR	5.0
Q9H9D4	reviewed	ZN408_HUMAN	ZNF408 PFM14 PRDM17	5.0
Q9H9E1	reviewed	ANRA2_HUMAN	ANKRA2 ANKRA	5.0
Q9H9E3	reviewed	COG4_HUMAN	COG4	5.0
Q9H9F9	reviewed	ARP5_HUMAN	ACTR5 ARP5	5.0
Q9H9G7	reviewed	AGO3_HUMAN	AGO3 EIF2C3	5.0
Q9H9H4	reviewed	VP37B_HUMAN	VPS37B	5.0
Q9H9J2	reviewed	RM44_HUMAN	MRPL44	5.0
Q9H9J4	reviewed	UBP42_HUMAN	USP42	5.0
Q9H9K5	reviewed	MER34_HUMAN	ERVMER34-1 HEMO LP9056	5.0
Q9H9L4	reviewed	KANL2_HUMAN	KANSL2 C12orf41 NSL2	5.0
Q9H9L7	reviewed	AKIR1_HUMAN	AKIRIN1 C1orf108	5.0
Q9H9P2	reviewed	CHODL_HUMAN	CHODL C21orf68 PRED12 UNQ872/PRO1890	5.0
Q9H9P5	reviewed	UNKL_HUMAN	UNKL C16orf28 ZC3H5L ZC3HDC5L	5.0
Q9H9P8	reviewed	L2HDH_HUMAN	L2HGDH C14orf160	5.0
Q9H9Q2	reviewed	CSN7B_HUMAN	COPS7B CSN7B	5.0
Q9H9Q4	reviewed	NHEJ1_HUMAN	NHEJ1 XLF	5.0
Q9H9S0	reviewed	NANOG_HUMAN	NANOG	5.0
Q9H9S5	reviewed	FKRP_HUMAN	FKRP	5.0
Q9H9T3	reviewed	ELP3_HUMAN	ELP3	5.0
Q9H9V4	reviewed	RN122_HUMAN	RNF122	5.0
Q9H9V9	reviewed	JMJD4_HUMAN	JMJD4	5.0
Q9H9Y6	reviewed	RPA2_HUMAN	POLR1B	5.0
Q9H9Z2	reviewed	LN28A_HUMAN	LIN28A CSDD1 LIN28 ZCCHC1	5.0
Q9HA38	reviewed	ZMAT3_HUMAN	ZMAT3 PAG608 WIG1	5.0
Q9HA47	reviewed	UCK1_HUMAN	UCK1 URK1	5.0
Q9HA65	reviewed	TBC17_HUMAN	TBC1D17	5.0
Q9HA82	reviewed	CERS4_HUMAN	CERS4 LASS4	5.0
Q9HAB3	reviewed	S52A2_HUMAN	SLC52A2 GPR172A PAR1 RFT3	5.0
Q9HAB8	reviewed	PPCS_HUMAN	PPCS COAB	5.0
Q9HAC7	reviewed	SUCHY_HUMAN	SUGCT C7orf10 DERP13	5.0
Q9HAC8	reviewed	UBTD1_HUMAN	UBTD1	5.0
Q9HAD4	reviewed	WDR41_HUMAN	WDR41 MSTP048	5.0
Q9HAF1	reviewed	EAF6_HUMAN	MEAF6 C1orf149 CENP-28 EAF6	5.0
Q9HAI6	reviewed	TASL_HUMAN	TASL CXorf21	5.0
Q9HAJ7	reviewed	SP30L_HUMAN	SAP30L NS4ATP2	5.0
Q9HAK2	reviewed	COE2_HUMAN	EBF2 COE2	5.0
Q9HAN9	reviewed	NMNA1_HUMAN	NMNAT1 NMNAT	5.0
Q9HAP2	reviewed	MLXIP_HUMAN	MLXIP BHLHE36 KIAA0867 MIR MONDOA	5.0
Q9HAP6	reviewed	LIN7B_HUMAN	LIN7B MALS2 VELI2 UNQ3116/PRO10200	5.0
Q9HAQ2	reviewed	KIF9_HUMAN	KIF9	5.0
Q9HAR2	reviewed	AGRL3_HUMAN	ADGRL3 KIAA0768 LEC3 LPHN3	5.0
Q9HAS3	reviewed	S28A3_HUMAN	SLC28A3 CNT3	5.0
Q9HAT0	reviewed	ROP1A_HUMAN	ROPN1 ROPN1A	5.0
Q9HAT2	reviewed	SIAE_HUMAN	SIAE YSG2	5.0
Q9HAT8	reviewed	PELI2_HUMAN	PELI2	5.0
Q9HAU0	reviewed	PKHA5_HUMAN	PLEKHA5 KIAA1686 PEPP2	5.0
Q9HAU4	reviewed	SMUF2_HUMAN	SMURF2	5.0
Q9HAU5	reviewed	RENT2_HUMAN	UPF2 KIAA1408 RENT2	5.0
Q9HAU8	reviewed	RNPL1_HUMAN	RNPEPL1	5.0
Q9HAV0	reviewed	GBB4_HUMAN	GNB4	5.0
